[Q]6x6-14-10013 OfofoOfqffqfoofoqqOfoofOoffooofqoqff    3x1,2x7,1x9,-2x1
[Q]6x6-14-8539  ffoooqOqoffOfoffoqOfffofoqOOfOoffQqq    4x1,3x1,2x5,1x11,-2x1
[Q]6x6-14-8553  fqoqfQqffoqfqOOfoqqfoqfOffOfoqfqoffQ    4x1,3x1,2x5,1x7,-3x1
[Q]6x6-14-8567  fqqoqfffofqfqofooOfoooffOfofOOQqfOQf    2x7,1x12,-1x1
[Q]6x6-14-8577  offOfQoqOqoqOffffOfofOfOOqooOfQfOffq    6x1,2x3,1x11,-2x1,-5x1
[Q]6x6-14-8606  qqfOfffqoooOqqfofffOffoOqqfoOffqOfQQ    3x1,2x6,1x9,-1x1
[Q]6x6-14-8618  fqfofffqOfqqffqOfOoQqfoofoffqfOoOooq    2x7,1x9,-1x1
[Q]6x6-14-8621  ffOOfqfofOfOqoqfoqOffqfoqoqOfoQfOffq    6x1,2x1,1x12,-4x1,-5x1
[Q]6x6-14-8630  OOqfqqffoofqfoOfqqffqofoofOfqqqffoOf    4x1,3x2,2x2,1x12,-1x1,-2x1,-3x1,-4x1
[Q]6x6-14-8655  OfqfoqOooofqffofqqOofffoqfooqffOfOfO    4x2,3x1,2x5,1x8,-2x2
[Q]6x6-14-8691  ffoffffqoooqoffofooqfoOQofffqfOqoOoO    2x7,1x11,-2x1
[Q]6x6-14-8723  foqofqofOfffqoqofofofOOqqfOffoqqqqff    4x1,3x4,2x4,1x11,-2x1
[Q]6x6-14-8746  fqqffOffOfOqffoofooOOfoqoffqfOqOqfqq    6x1,2x2,1x9,-1x1,-5x1
[Q]6x6-14-8750  ffqofQfofqfOqfoofqqoofqofofOOfofOqfO    2x8,1x8,-1x1,-2x1
[Q]6x6-14-8755  fqqfqOOfOOQfOffofqQqfooOQfoqfffofqfO    6x1,3x1,2x3,1x7,-1x1
[Q]6x6-14-8801  qOffqqqffOfofOOoqOfOfOfOqqqfofffOfqq    6x1,5x1,2x2,1x9,-1x1
[Q]6x6-14-8825  qfooffoofOfOOffooOoofoffqffqoqqfoofq    4x1,3x1,2x4,1x12,-1x1
[Q]6x6-14-8875  ffqOoqoffqffOfofOOoqooofffffOqqQOoqf    4x1,3x1,2x4,1x12,-1x1
[Q]6x6-14-8882  ofqofffOOffoofqqOOqoOfofqffofOfOOQqf    4x1,3x2,2x3,1x10,-2x1,-4x1
[Q]6x6-14-8904  QffOoOfOOfoffffofOfqqoOqqfofqfqoqoqf    6x1,2x3,1x9,-1x1
[Q]6x6-14-8924  OfqOqQoqofofofofOfofoooqffqffqfffooO    2x9,1x8,-1x1
[Q]6x6-14-8930  foOqqOqofofoOfofoofoofoffffooofqofqf    2x7,1x12,-1x1
[Q]6x6-14-8971  fOfOfoOqOfqfffOoqqffofofooqOofOfofqq    4x3,3x1,2x3,1x10,-2x1,-3x1
[Q]6x6-14-8979  QOfoOfOfofoffoOfoooqfofOfqOofOfqffOQ    5x1,4x1,2x2,1x13,-1x1,-3x1
[Q]6x6-14-8981  fqfOfqOOofOqffoofqqffOfoqOqffqqfooof    5x1,3x1,2x3,1x11,-1x1,-2x1
[Q]6x6-14-9021  fooooOfqfofqOoffOOQfOffofqoofffofoqq    2x8,1x7,-1x1
[Q]6x6-14-9054  qffqoqoqoofqfofoOqOOoffOfffoOfffofOq    2x7,1x10,-1x1
[Q]6x6-14-9079  qfoOfqqofOqqOfoffoqofooOffofqfqfffoO    2x7,1x10,-1x1
[Q]6x6-14-9083  fOOffOfoffqOOffoffqoqOqqffofofqoqqqq    5x1,3x1,2x4,1x10,-4x1
[Q]6x6-14-9105  OqfOqQofOqfqofOfOffoofOfqfffQQfOqoqf    5x1,4x1,2x2,1x12,-4x1
[Q]6x6-14-9112  oqOoqfoffffOqfoofofOffooQQfoOffQofqq    7x1,4x1,2x2,1x12,-1x1,-7x1
[Q]6x6-14-9123  OfoqoOfofoffOooofOfoffofqqOfOOfqfofq    4x1,3x1,2x5,1x12,-1x1
[Q]6x6-14-9132  qfooqqqoqfofffofoOofoOofqOqfffqfooff    4x1,3x2,2x4,1x10,-1x1
[Q]6x6-14-9135  qqfofffOoqofqOffoqfOOOoffqffQfOooqQf    4x1,3x1,2x6,1x8,-3x1
[Q]6x6-14-9149  qfofqqfffoqffofofoqqoqoqfOfofoqqqfQf    3x2,2x6,1x7,-1x1
[Q]6x6-14-9253  OfQfqqoqOofoofOfofffooqqffofofOfqfqq    4x1,3x1,2x4,1x8,-3x1,-4x1
[Q]6x6-14-9254  qqqOofffqfoqoffffoofoooooffOffqooqof    4x1,3x1,2x4,1x9,-1x1
[Q]6x6-14-9265  qqqffqfofofqqoofqfffqooffofoffOOoOqO    4x1,3x1,2x4,1x7,-2x1,-4x1
[Q]6x6-14-9266  OqOqqqofffOfOffofofofOfqOfoOqffqqfOO    6x1,2x6,1x8,-1x1,-2x1,-6x1
[Q]6x6-14-9271  OqoqfqfOfOqqfffofofOoOfqqofofffoOqof    6x1,2x4,1x10,-1x1,-2x1
[Q]6x6-14-9296  qfofffqOqfffofooOOofqfofqoqfOOqfOofq    4x1,3x2,2x4,1x11,-1x1
[Q]6x6-14-9297  fQffOqofoofofOofofQOfooqfOfofqOoofqf    2x7,1x14,-1x1
[Q]6x6-14-9323  ffOfOfQofoOqffoffoOqOfOOOfoofqofOfqq    4x3,2x3,1x12,-2x1
[Q]6x6-14-9372  fqoqffqofQqfofqoffqOofoqofooOffoqffo    2x7,1x11,-1x1
[Q]6x6-14-9374  QqfqfffqooqfffOfoOfqOfofqOfOoqofoqfq    2x7,1x10,-2x1
[Q]6x6-14-9375  qfofffoOfofofqoffoOfofoofqfofoqqQqOq    3x1,2x6,1x9,-1x1
[Q]6x6-14-9384  QffqqOqoOofoOffofoqoffoofqoffqfffoOQ    2x8,1x7,-1x1,-2x1
[Q]6x6-14-9387  OfqffOofOOoffOOffooofoqffqfofofOoOoq    8x1,4x1,2x6,1x12,-2x1,-3x1
[Q]6x6-14-9396  OffqfqfooofqOofffqfOofoqqOfofoOfOqQf    3x2,2x6,1x11,-1x1
[Q]6x6-14-9411  QqfqfqfqoqqoffOffoqooooffOfoffqqfOOf    4x2,2x3,1x11,-2x1,-3x1
[Q]6x6-14-9415  OqoqfffOfOqqqfofofOoqfOOqfofqfOfqoff    6x1,5x1,3x1,2x3,1x9,-1x1,-2x1
[Q]6x6-14-9453  fqfqffqqooqoofofofooqOooOfffofOfffOO    4x1,3x1,2x4,1x9,-2x2
[Q]6x6-14-9480  ofoqfOqqfoqffoOofOffoffoofOffoqOfoOq    4x2,2x2,1x13,-2x1
[Q]6x6-14-9507  qfOfffoffqfqofqoOqqOOfofqfoofOfqfqoq    3x2,2x5,1x9,-1x1
[Q]6x6-14-9540  QfqfoOQOOQfoOffoQoffoffoffoOoffqqfoq    4x1,3x2,2x3,1x11,-1x1
[Q]6x6-14-9581  qfqfOfqoqfqofofqOfofOofofQofOQfqfOQf    2x9,1x10,-2x1
[Q]6x6-14-9584  qOoooqofofofqooffOofooqffoofffofqoff    2x7,1x13,-1x1
[Q]6x6-14-9586  fqofqOqofofofoOoffqofooffOofqqoqfffO    7x1,2x6,1x11,-2x1
[Q]6x6-14-9593  OfOofQfofqqfooofoqOffoofqoofOOqffOff    3x1,2x6,1x10,-2x1
[Q]6x6-14-9615  qqffqfOffoqoqoffoffooooofoffOfqqOoOf    2x7,1x11,-2x1
[Q]6x6-14-9616  qofqqoofoffqqOqoOfofoffffqffqfOofOOO    3x1,2x7,1x6,-1x1,-3x1
[Q]6x6-14-9630  qqfooqfqOqfqoffOffqOofoQffqOffQOfqof    4x1,3x1,2x4,1x9,-1x1
[Q]6x6-14-9631  OofOqfffffqfoffQQoqooofofOffOqqqooqf    4x2,3x1,2x3,1x12,-1x1,-2x1
[Q]6x6-14-9636  OqfooOofOfqfqqOffOofOqOQfofofqqqffff    5x1,4x1,2x5,1x11,-1x1
[Q]6x6-14-9668  ffoOqfqqofoqoffqfoqOqqqqqfqfOfffOffO    7x1,5x1,2x2,1x7,-1x1
[Q]6x6-14-9688  qofooOQfOffqOfofofOOfOoofqofofQfffOO    4x1,3x1,2x4,1x11,-1x1,-2x1
[Q]6x6-14-9711  ffqfqfffqoqqoooffoofOoOOqooffoqfffqq    5x1,4x1,3x1,2x2,1x11,-1x1
[Q]6x6-14-9724  fqqqOfofOffQqoqfoqofOOffffqfoOqqqffO    3x1,2x7,1x4,-1x1,-2x1
[Q]6x6-14-9727  qoOffqfofofofoOOOfqoffQOfooqfqqqfoff    2x7,1x11,-1x1
[Q]6x6-14-9730  fQffOfqofqfffoOoqqqqffofofofqqqqoOqf    4x1,3x2,2x4,1x6,-2x1,-3x1
[Q]6x6-14-9735  qoOfofffOoqqofofofOffOqfqqqqfofffqOq    2x7,1x10,-2x1
[Q]6x6-14-9764  qffQqOqqofOfofOffoqoooOqfqfofoqqffff    4x1,3x1,2x4,1x9,-1x1
[Q]6x6-14-9785  OofqOffqoOfqOfofqOfOOqOfffqfOfoqqffQ    6x1,2x3,1x7,-1x1,-2x1
[Q]6x6-14-9794  qfoOffQOfqfqfOoOOqoOffofqffOofOfofoq    6x1,3x4,2x6,1x11,-1x1
[Q]6x6-14-9798  qqfOQffOqfqqofoffOOfoOfoffOffqqqqofo    7x1,6x1,1x12,-6x1
[Q]6x6-14-9805  fooqqqqffOfqqOOoffofoffOfqofOfqffQqo    4x1,3x2,2x3,1x11,-1x1
[Q]6x6-14-9832  QQfofqffqqoOfoqffoffooofoffoffOOoOqO    4x1,3x1,2x4,1x8,-2x1
[Q]6x6-14-9878  QqOoOffqffOqffoffooooooqfOfoffqqqfOf    3x2,2x5,1x11,-1x1
[Q]6x6-14-9886  fqfoqfOoofofofOfOOfooffooffOffqoooqq    2x7,1x13,-1x1
[Q]6x6-14-9933  OfqfOQfqoqfQoofOoffooofoqofqoqOfffff    4x1,3x1,2x5,1x10,-1x1,-2x1
[Q]6x6-14-9957  fqofOfqqfffOofOooqofofofqOofqqqfoffQ    4x2,3x1,2x2,1x14,-3x1
[Q]6x6-14-9972  qfqffqqooofqfOfooqoqofoffOfffoqqooff    3x1,2x8,1x10,-1x1
